,open,high,low,close,volume,value
2025-02-09 19:00:00,148733000.0,148736000.0,148299000.0,148417000.0,51.99790394,7718948774.36346
2025-02-09 20:00:00,148387000.0,148688000.0,148001000.0,148072000.0,64.63318695,9579111972.88198
2025-02-09 21:00:00,148046000.0,148220000.0,147774000.0,147822000.0,109.42696748,16191116825.49929
2025-02-09 22:00:00,147822000.0,147823000.0,146635000.0,147026000.0,294.77076683,43409405105.29054
2025-02-09 23:00:00,147026000.0,147774000.0,146751000.0,147150000.0,91.41160427,13463963415.64557
2025-02-10 00:00:00,147149000.0,147982000.0,147100000.0,147931000.0,49.20108339,7265533278.10699
2025-02-10 01:00:00,147931000.0,147931000.0,147500000.0,147662000.0,24.06026038,3554234663.65555
2025-02-10 02:00:00,147662000.0,147730000.0,147050000.0,147334000.0,21.03855203,3099571752.63136
2025-02-10 03:00:00,147334000.0,147406000.0,147100000.0,147406000.0,11.66970136,1717934818.60383
2025-02-10 04:00:00,147406000.0,147406000.0,147117000.0,147278000.0,11.40620762,1679302781.23022
2025-02-10 05:00:00,147279000.0,148135000.0,147217000.0,147651000.0,21.30134584,3146740277.2467
2025-02-10 06:00:00,147651000.0,147700000.0,146197000.0,146971000.0,118.24124864,17345314275.07941
2025-02-10 07:00:00,146970000.0,147712000.0,146337000.0,146906000.0,124.20823959,18251770125.62167
2025-02-10 08:00:00,146906000.0,147867000.0,146695000.0,147579000.0,72.2650882,10645711316.36688
2025-02-10 09:00:00,147602000.0,148455000.0,147564000.0,147564000.0,108.57839258,16075389240.17857
2025-02-10 10:00:00,147564000.0,147798000.0,146000000.0,146002000.0,197.75356276,28975067461.3832
2025-02-10 11:00:00,146002000.0,146843000.0,146000000.0,146450000.0,110.15690981,16111557276.08962
2025-02-10 12:00:00,146450000.0,147875000.0,146388000.0,147365000.0,111.60723217,16429532356.34612
2025-02-10 13:00:00,147313000.0,147830000.0,147100000.0,147417000.0,66.18549566,9762553410.58254
2025-02-10 14:00:00,147417000.0,148110000.0,147062000.0,147453000.0,85.39581389,12609552464.20384
2025-02-10 15:00:00,147453000.0,147804000.0,147149000.0,147439000.0,32.60752126,4806546058.90338
2025-02-10 16:00:00,147501000.0,147758000.0,147446000.0,147662000.0,29.0434725,4286757853.68125
2025-02-10 17:00:00,147662000.0,148500000.0,147597000.0,148273000.0,97.6962374,14477880991.76457
2025-02-10 18:00:00,148273000.0,148337000.0,147466000.0,147806000.0,47.67202349,7051992952.0094
2025-02-10 19:00:00,147801000.0,148470000.0,147799000.0,148007000.0,51.13794068,7579613276.20525
2025-02-10 20:00:00,148001000.0,148352000.0,147880000.0,147906000.0,44.77137437,6632956394.93055
2025-02-10 21:00:00,147906000.0,148270000.0,147200000.0,147505000.0,55.65097326,8216739900.95069
2025-02-10 22:00:00,147505000.0,148830000.0,147500000.0,148636000.0,104.81171801,15536772703.16248
2025-02-10 23:00:00,148638000.0,148711000.0,147381000.0,147529000.0,92.37440683,13667438633.77656
2025-02-11 00:00:00,147528000.0,147854000.0,147015000.0,147380000.0,61.66076446,9086816349.64338
2025-02-11 01:00:00,147338000.0,147421000.0,147000000.0,147302000.0,26.37723949,3881150784.17014
2025-02-11 02:00:00,147302000.0,147600000.0,146909000.0,147598000.0,29.92685678,4403647954.38943
2025-02-11 03:00:00,147598000.0,147729000.0,147257000.0,147636000.0,17.22543493,2541074318.13882
2025-02-11 04:00:00,147673000.0,147849000.0,147451000.0,147568000.0,15.62631755,2307846239.43316
2025-02-11 05:00:00,147505000.0,147782000.0,147388000.0,147618000.0,19.436404,2868573653.29086
2025-02-11 06:00:00,147618000.0,147742000.0,147344000.0,147561000.0,17.77922939,2622500924.59648
2025-02-11 07:00:00,147561000.0,147830000.0,147500000.0,147700000.0,29.92508757,4420154449.29883
2025-02-11 08:00:00,147700000.0,147937000.0,147629000.0,147724000.0,27.55724943,4071536894.12159
2025-02-11 09:00:00,147812000.0,148460000.0,147724000.0,148070000.0,88.30076377,13082523274.80394
2025-02-11 10:00:00,148058000.0,148727000.0,148023000.0,148711000.0,84.29111286,12519737260.9326
2025-02-11 11:00:00,148680000.0,148750000.0,148000000.0,148397000.0,68.57493257,10173218357.50657
2025-02-11 12:00:00,148397000.0,148397000.0,147776000.0,147938000.0,36.36764355,5383117091.5703
2025-02-11 13:00:00,147964000.0,148581000.0,147850000.0,148302000.0,59.12997263,8764798782.45189
2025-02-11 14:00:00,148302000.0,148612000.0,148235000.0,148513000.0,89.60151499,13303728625.95318
2025-02-11 15:00:00,148569000.0,148600000.0,148101000.0,148480000.0,61.77316918,9164177329.25211
2025-02-11 16:00:00,148480000.0,148650000.0,148225000.0,148381000.0,51.08002634,7580372257.06844
2025-02-11 17:00:00,148381000.0,148411000.0,148050000.0,148182000.0,43.68520264,6473874640.7962
2025-02-11 18:00:00,148183000.0,148466000.0,148000000.0,148000000.0,41.55709634,6157158660.46044
2025-02-11 19:00:00,148000000.0,148178000.0,147953000.0,148080000.0,28.37400837,4200346697.63533
2025-02-11 20:00:00,148079000.0,148400000.0,148016000.0,148300000.0,25.53513211,3783773634.86558
2025-02-11 21:00:00,148300000.0,148323000.0,147530000.0,147828000.0,87.62461305,12952766409.56486
2025-02-11 22:00:00,147827000.0,147930000.0,146830000.0,146901000.0,119.85899614,17656865666.85084
2025-02-11 23:00:00,146902000.0,147500000.0,146720000.0,147180000.0,100.69401111,14802074186.2995
2025-02-12 00:00:00,147183000.0,147549000.0,146783000.0,147092000.0,63.96824102,9410875658.23445
2025-02-12 01:00:00,147092000.0,147200000.0,146288000.0,146334000.0,85.33978217,12511441277.38566
2025-02-12 02:00:00,146334000.0,146432000.0,146000000.0,146163000.0,68.74143785,10044389618.9844
2025-02-12 03:00:00,146163000.0,146300000.0,145556000.0,145611000.0,116.31879152,16971640511.13659
2025-02-12 04:00:00,145611000.0,145905000.0,145112000.0,145316000.0,94.13879281,13683406008.60124
2025-02-12 05:00:00,145308000.0,145703000.0,145112000.0,145227000.0,62.72760937,9117018149.50109
2025-02-12 06:00:00,145227000.0,146920000.0,145226000.0,146771000.0,81.04804716,11845575101.19554
2025-02-12 07:00:00,146771000.0,146999000.0,145726000.0,145874000.0,69.44059808,10159438683.64828
2025-02-12 08:00:00,145970000.0,146287000.0,145868000.0,146020000.0,61.62400837,9003456765.9633
2025-02-12 09:00:00,146034000.0,146527000.0,145404000.0,146266000.0,145.30180377,21197389614.79363
2025-02-12 10:00:00,146266000.0,146527000.0,145867000.0,146389000.0,58.7118273,8582804678.33403
2025-02-12 11:00:00,146397000.0,146398000.0,145224000.0,145301000.0,60.61455014,8829679885.81125
2025-02-12 12:00:00,145301000.0,145867000.0,145001000.0,145002000.0,121.25213332,17609926080.22601
2025-02-12 13:00:00,145002000.0,145256000.0,145000000.0,145021000.0,88.28432324,12807403795.05555
2025-02-12 14:00:00,145021000.0,145489000.0,145021000.0,145230000.0,50.4718041,7330799829.40522
2025-02-12 15:00:00,145230000.0,145494000.0,145190000.0,145231000.0,34.61342594,5029609909.67565
2025-02-12 16:00:00,145229000.0,145659000.0,145220000.0,145401000.0,42.56937393,6191038456.8812
2025-02-12 17:00:00,145514000.0,146137000.0,145350000.0,145849000.0,63.52136038,9258954894.35933
2025-02-12 18:00:00,145849000.0,145988000.0,145564000.0,145575000.0,27.82837608,4055081561.53646
2025-02-12 19:00:00,145575000.0,145903000.0,145259000.0,145259000.0,41.90295975,6099800738.28192
2025-02-12 20:00:00,145259000.0,145717000.0,145253000.0,145468000.0,37.07949999,5396931980.90716
2025-02-12 21:00:00,145468000.0,145700000.0,145450000.0,145468000.0,41.40279222,6026215287.35802
2025-02-12 22:00:00,145467000.0,146236000.0,143429000.0,144400000.0,635.46856505,91804772011.63036
2025-02-12 23:00:00,144401000.0,145189000.0,143984000.0,145049000.0,211.66376216,30585148236.61379
2025-02-13 00:00:00,145049000.0,145500000.0,144000000.0,145353000.0,103.51443924,14989459106.64191
2025-02-13 01:00:00,145353000.0,146850000.0,144601000.0,146788000.0,81.11203852,11818225799.05349
2025-02-13 02:00:00,146788000.0,147700000.0,146380000.0,147069000.0,117.13977755,17229532776.03516
2025-02-13 03:00:00,147069000.0,147188000.0,146243000.0,146581000.0,36.52293888,5355591820.02838
2025-02-13 04:00:00,146581000.0,147220000.0,145780000.0,146984000.0,49.20204745,7211768193.19574
2025-02-13 05:00:00,146976000.0,147430000.0,146549000.0,146700000.0,40.82856947,6001545329.85048
2025-02-13 06:00:00,146733000.0,147999000.0,146501000.0,147490000.0,73.07063646,10770906545.46518
2025-02-13 07:00:00,147490000.0,148266000.0,147350000.0,147976000.0,134.037938,19820726590.39781
2025-02-13 08:00:00,147928000.0,148162000.0,147500000.0,147846000.0,74.85220314,11065884278.45616
2025-02-13 09:00:00,147846000.0,148035000.0,147115000.0,147549000.0,67.32470453,9925786530.49833
2025-02-13 10:00:00,147554000.0,148155000.0,147554000.0,148081000.0,60.22315393,8908367910.39672
2025-02-13 11:00:00,148081000.0,148082000.0,147150000.0,147180000.0,41.75189049,6163895794.27633
2025-02-13 12:00:00,147204000.0,147399000.0,147072000.0,147127000.0,30.5476527,4496966648.37304
2025-02-13 13:00:00,147127000.0,147200000.0,146001000.0,146211000.0,74.38775107,10903573873.40426
2025-02-13 14:00:00,146211000.0,146211000.0,145650000.0,145769000.0,108.27498481,15796277897.19229
2025-02-13 15:00:00,145768000.0,145909000.0,145100000.0,145216000.0,114.5202202,16657362461.51964
2025-02-13 16:00:00,145216000.0,145699000.0,145101000.0,145425000.0,51.20537738,7449133996.43304
2025-02-13 17:00:00,145425000.0,145559000.0,144872000.0,144966000.0,89.56252231,12995698560.0308
2025-02-13 18:00:00,144966000.0,145775000.0,144870000.0,145552000.0,63.00852372,9163422713.68087
2025-02-13 19:00:00,145552000.0,145720000.0,145334000.0,145359000.0,28.63496043,4166352731.47317
2025-02-13 20:00:00,145350000.0,145663000.0,144700000.0,144976000.0,64.05504891,9294517340.10874
2025-02-13 21:00:00,144977000.0,145377000.0,144914000.0,145127000.0,38.47338249,5582451078.48194
2025-02-13 22:00:00,145100000.0,145144000.0,145055000.0,145130000.0,5.1290786,744213958.48564
